wage,height,weight,age,educ,male,married
18000,165,62,41,11.5,0,0
14750,168,69,54,11.5,0,1
21400,178,102,47,11.5,1,1
25200,185,87,35,11.5,1,0
16440,168,65,54,11.5,1,1
16480,160,70,54,15,0,1
51600,176,68,38,12,1,0
21606,155,83,27,15,0,1
26484,155,65,30,13,0,0
18000,172,105,59,13,1,1
15540,150,70,54,11.5,0,1
20400,169,86,55,10,1,1
25200,175,72,34,11.5,1,1
32400,160,60,40,18,0,0
66300,170,65,54,12,1,0
12960,170,70,38,11.5,1,1
12360,184,150,43,11.5,1,1
12001,175,79,34,15,1,1
31700,190,80,23,11.5,1,0
19400,162,50,46,12,0,0
23200,157,47,33,14.5,0,0
18026,170,80,58,10,1,1
22007,148,48,55,11.5,0,1
27400,156,58,34,16,0,1
17600,174,72,39,12,1,0
34480,180,95,57,18,1,0
15152,182,100,40,13,1,0
28146,172,87,52,12,1,1
60000,184,98,36,16,1,1
15600,174,72,43,11.5,1,0
30000,180,100,39,11.5,1,0
22456,176,100,63,10.5,1,1
16144,156,55,58,13,0,1
17800,160,80,35,12,0,1
43500,193,100,40,13,1,1
26400,176,70,32,12,1,1
60700,186,90,38,13,1,1
33600,165,64,36,13,0,1
41800,184,83,37,11.5,1,1
19200,178,93,41,12,1,1
13800,169,57,39,11.5,0,1
34400,171,88,47,12,0,0
31268,156,80,33,14.5,0,0
40200,184,95,32,11.5,1,0
24160,178,83,52,12,1,1
20000,190,85,28,10.5,1,0
25700,172,76,49,12,1,0
22530,183,80,27,11.5,1,0
27765,174,90,48,18,1,1
34100,180,92,50,11.5,1,1
28600,163,63,47,15,0,1
24000,175,63,37,12,0,0
48900,182,85,43,15,1,0
38150,158,54,46,15,0,0
68200,174,61,57,18,0,1
78000,184,95,55,18,1,1
40600,176,80,45,11,1,0
25092,174,73,60,12,1,1
47296,158,62,55,16,0,1
16800,180,84,30,13,1,0
33000,165,67,46,18,0,1
15600,190,97,39,15,1,1
32009,179,69,42,13,0,1
21490,190,98,48,12,1,1
31621,152,63,39,11.5,0,0
37272,174,91,43,14.5,1,0
51000,172,84,49,16,1,1
24136,170,94,45,10,0,1
28950,172,84,52,11.5,1,1
24685,172,58,31,14.5,0,1
28552,180,90,56,12,1,1
96000,170,80,59,12,0,0
13008,149,65,60,10,0,1
36478,189,72,35,12,1,1
36000,166,85,35,15,1,1
14480,164,58,34,12,0,1
58800,186,80,37,13,1,0
25500,168,70,32,13,0,0
15800,167,63,38,11.5,0,1
25200,171,72,42,11.5,1,1
22750,157,60,61,12,0,1
101400,175,89,62,15,1,1
15000,164,61,50,11.5,0,1
23760,186,84,52,11.5,1,1
14400,171,65,39,15,0,1
28800,175,72,47,10.5,1,1
39450,186,90,45,18,1,1
59100,168,68,44,18,0,1
16800,178,93,51,12,1,1
32150,164,70,48,11.5,0,1
14700,187,92,23,11.5,1,0
18560,168,71,45,13,0,1
31900,158,54,32,16,0,0
39900,184,74,37,18,1,0
39600,180,78,39,18,1,0
26002,175,90,40,11.5,1,1
35595,167,95,38,12,0,1
83500,174,72,43,18,1,1
43623,158,53,38,13,0,1
97800,178,96,42,18,1,1
39300,168,58,34,15,0,1
61800,167,72,37,12,1,1
24000,172,54,24,15,0,0
18000,185,88,40,11.5,1,1
15000,189,100,48,11.5,1,1
17900,175,63,31,15,0,0
14650,168,80,63,15,0,1
18000,180,68,31,11.5,1,0
18572,167,72,53,16,1,0
45361,166,85,48,18,1,1
23540,173,95,44,13,0,1
23620,179,122,47,12,1,1
26200,172,80,57,10,1,1
12800,168,78,55,10,0,1
42500,184,82,54,18,1,1
18300,174,72,48,15,0,1
17900,173,60,28,12,1,0
30600,160,59,48,10,0,1
30700,173,81,56,11.5,1,1
92800,176,78,47,11.5,1,1
21900,170,64,45,18,0,1
22200,173,49,36,12,0,0
22200,180,82,36,11.5,1,0
36000,162,90,60,12,0,0
21600,173,70,37,12,0,1
32000,177,83,36,18,1,1
31300,182,72,29,11.5,1,0
38376,165,62,51,11.5,0,0
18900,167,81,60,11.5,1,1
50340,168,75,51,17,0,1
22300,174,72,40,12,1,1
16100,152,58,39,12,0,1
21600,183,103,37,12,1,1
15288,170,65,32,15,0,1
24200,187,95,34,11.5,1,1
21000,178,78,36,11.5,0,1
54000,174,80,37,18,1,1
27240,172,58,37,18,0,1
17300,175,83,50,10,1,1
15019,170,87,44,11.5,0,1
17280,165,63,43,12,0,1
24480,166,75,60,16,0,1
29000,187,123,60,16,1,1
36000,187,110,50,18,1,0
18000,176,115,62,10.5,1,1
30800,172,90,42,10.5,1,1
22100,158,51,41,13,0,1
18000,184,94,39,11.5,1,1
74300,178,78,59,18,1,1
19500,176,70,52,18,1,0
34625,175,77,49,12,1,1
20100,164,64,43,11.5,0,1
52000,180,86,43,12,1,1
20284,155,60,53,11.5,0,1
23200,173,90,52,12,1,1
19000,180,100,25,11.5,1,0
19200,179,97,44,12,1,1
49500,182,105,48,12,1,1
13200,164,65,39,12,0,1
21792,162,63,41,11.5,0,0
35920,168,90,45,11.5,1,0
36573,178,76,46,10.5,0,0
18000,180,73,47,11.5,1,1
24000,180,95,44,10,1,1
24900,168,72,48,11.5,1,0
14400,177,95,41,10,1,0
13800,180,85,32,12,1,0
16800,179,82,64,11.5,1,1
23300,180,100,35,14.5,1,0
29300,190,78,25,11.5,1,0
13524,175,98,38,11.5,0,1
16950,175,78,39,10,1,1
15600,171,90,51,15,1,1
14400,164,65,48,12,0,1
14400,170,70,25,10.5,0,0
43728,189,90,30,15,1,0
82800,166,85,59,16,0,1
31200,176,76,52,11,1,0
24900,160,55,36,11.5,0,0
36000,167,72,42,14,0,0
20200,183,75,31,12,1,0
19200,179,80,49,10,1,1
36400,170,70,47,11.5,0,1
19200,165,55,57,11,0,0
24072,186,60,31,10.5,1,0
27007,170,66,58,15,0,0
21600,165,65,53,13,0,1
50100,186,105,59,12,1,1
22200,168,70,27,16,0,0
21900,168,70,28,11.5,1,0
46144,160,90,55,11.5,0,1
22350,178,90,47,12,1,1
19200,174,70,47,11.5,1,0
13600,184,80,49,12,1,1
28800,171,90,48,12,0,1
21340,150,52,28,12,0,0
29328,178,78,40,12,1,0
20400,180,87,46,11.5,1,1
12200,166,70,45,11.5,0,1
31330,181,93,22,11.5,1,0
17600,180,120,44,12,1,1
18000,186,85,30,18,1,0
27600,162,70,48,16,0,1
20400,180,70,51,11.5,1,1
12350,180,80,31,14.5,1,0
22100,176,82,53,12,1,1
16800,156,66,52,12,0,1
21425,160,53,33,11.5,0,0
20400,180,84,35,11.5,1,0
33500,168,105,39,11.5,1,1
38800,166,63,48,11.5,0,0
36000,172,82,48,12,1,0
15840,168,90,42,13,0,0
21160,169,58,49,14.5,1,0
30750,163,67,47,18,0,0
92400,187,100,45,18,1,0
50800,174,67,40,18,0,0
31500,165,90,48,18,0,1
18200,170,65,45,11.5,1,1
21392,172,75,45,11.5,0,1
22200,175,89,31,18,1,1
33008,159,72,33,18,0,1
15540,169,55,41,9,0,0
20400,172,68,43,11.5,1,0
25700,186,102,47,11.5,1,1
34895,174,77,48,13,0,1
23500,188,75,22,10,1,0
49688,153,59,47,13,0,1
22800,195,90,29,12,1,0
15600,183,98,39,11.5,1,1
26025,164,60,53,13,0,1
35900,176,87,52,18,1,1
27600,175,72,30,18,1,0
49000,185,98,34,18,1,0
20800,184,94,41,12,1,0
52090,173,69,44,14.5,1,1
34909,192,107,38,12,1,1
35700,176,102,37,11,1,1
13200,173,68,23,16,1,0
131220,173,90,64,15,1,1
33350,160,53,48,11.5,0,1
32266,189,92,46,11.5,1,0
28600,165,65,47,12,0,0
72800,162,62,48,18,0,1
36364,165,87,44,13,0,0
34120,180,86,47,12,1,0
19400,183,72,25,13.5,1,0
50700,158,70,55,12,0,1
43080,179,77,57,18,1,1
25200,179,94,38,11.5,1,1
20400,173,91,39,12,0,1
37700,180,95,41,11.5,1,0
21803,189,74,49,13,1,0
37800,172,62,41,14.5,1,0
25074,185,85,52,12,1,1
31360,165,53,51,16,0,1
23400,174,64,26,11.5,1,1
15700,164,61,50,16,0,1
20400,182,65,29,10,1,0
17400,168,77,57,15,0,1
54000,176,72,40,13,1,1
49070,160,60,50,18,0,1
49070,182,79,56,18,1,1
24000,162,52,29,18,0,0
35850,164,81,44,18,0,0
42900,170,79,49,13,0,0
14160,182,70,40,11.5,1,1
33000,162,81,40,13,0,1
20290,178,82,27,11.5,1,0
24700,180,77,58,12,1,1
15000,167,60,31,13.5,0,0
20160,178,88,50,12,1,1
21600,168,75,49,11.5,0,1
40120,159,61,51,18,0,1
31200,178,87,53,13,1,1
36000,186,125,49,15,1,0
30600,174,64,48,13,0,1
32940,187,110,28,11.5,1,0
21600,168,84,48,12,0,1
21900,175,65,35,11,1,0
17100,174,69,27,18,0,0
43200,172,72,48,18,0,0
42000,172,68,58,18,0,1
28550,158,78,47,13,0,0
24588,170,55,28,18,0,0
31250,160,46,54,12,0,1
14400,173,58,23,11.5,0,0
26500,187,73,24,11.5,1,0
37700,160,55,46,13,0,1
32260,174,82,47,11.5,1,1
50245,160,80,44,18,0,1
37800,176,93,45,11.5,1,1
45500,180,70,35,16,1,1
45400,176,88,48,11.5,1,1
27600,170,61,47,16,0,1
12350,170,70,59,11.5,0,0
25150,162,62,31,14.5,0,0
14460,184,85,30,10,1,0
39700,180,80,47,12,1,1
57600,168,56,50,18,0,0
31500,183,73,33,14,1,1
13600,165,56,29,10,0,1
15600,171,58,43,13,0,0
29612,178,69,44,15,0,0
37000,188,84,44,10.5,1,0
48000,178,70,52,13,1,0
38400,167,66,54,18,0,0
24390,159,58,58,12,0,1
29307,184,75,30,11.5,1,0
22940,177,70,27,14.5,0,0
30281,186,100,42,11.5,1,1
19512,169,50,60,13,0,1
26400,193,85,29,15,1,1
72000,185,78,46,12,1,1
31150,169,59,43,13,0,1
26500,183,89,43,11.5,1,0
44200,173,76,41,16,1,1
13618,164,56,43,11.5,0,1
16430,177,95,48,12,1,1
44000,170,84,56,11.5,0,1
24020,181,64,39,11.5,0,1
28650,177,74,39,11.5,1,1
29396,161,80,60,11.5,0,0
27500,178,72,57,11.5,1,0
26150,180,64,45,12,1,0
28240,171,75,45,12,0,0
28000,178,67,48,13,0,0
43414,198,103,22,11.5,1,0
33180,186,100,49,11.5,1,0
28190,168,74,40,15,0,0
39850,168,67,35,10.5,1,1
28100,177,81,39,11.5,1,1
40400,192,96,47,11.5,1,1
28780,168,57,47,11.5,0,1
39717,174,89,41,11.5,1,1
35360,174,70,48,12,1,1
22850,170,75,34,10.5,1,1
17500,168,89,28,11.5,0,1
28400,172,84,50,10.5,1,1
19600,167,63,44,13,0,0
26500,171,72,29,11.5,1,1
28100,182,83,26,11.5,1,1
46700,175,75,31,13,1,1
26850,183,95,53,10.5,1,1
33801,173,77,36,10,1,1
23400,184,75,35,11.5,1,1
15600,160,85,38,12,0,1
25840,172,61,35,10.5,0,1
48490,186,90,48,16,1,1
31200,178,90,40,10.5,1,1
20400,170,59,28,14.5,0,0
49200,178,96,57,10.5,1,1
32008,165,80,42,18,0,0
61715,174,102,41,12,1,0
18000,179,76,49,13.5,1,1
32929,174,76,37,11.5,1,0
19210,176,60,32,11.5,0,0
44884,168,58,47,15,0,0
34140,168,63,45,11.5,0,1
20400,164,69,60,18,0,0
16000,186,65,39,10.5,1,0
37800,176,60,41,15,0,0
21600,168,72,26,13.5,0,0
22200,162,72,57,12,0,1
32000,180,101,44,14,1,1
43300,151,51,54,11.5,0,0
87600,184,88,44,18,1,1
47610,162,64,50,12,1,1
19200,160,56,43,12,0,1
36100,168,62,59,11,1,1
30800,170,88,44,7,1,1
17510,175,79,29,9,0,0
29600,175,81,51,10.5,1,1
22800,165,72,47,10.5,0,1
28400,170,67,50,12,1,1
30800,156,56,45,12,0,1
93200,172,69,56,16,1,1
51000,175,90,44,10.5,1,1
27400,156,45,23,11.5,0,0
35330,178,80,31,14.5,1,0
46713,185,114,51,10.5,1,1
37300,180,95,45,12,1,0
26400,178,102,30,11,1,0
28496,183,100,29,11.5,0,0
58500,196,90,48,11.5,1,1
22100,168,71,49,10,0,1
43536,170,70,46,13,1,1
36100,170,77,43,11.5,1,0
27900,165,70,24,11.5,0,0
31316,176,87,31,10.5,1,1
13744,163,85,30,10.5,0,1
21468,173,70,51,15,1,1
96000,163,65,51,15,0,1
32200,178,86,56,11.5,1,1
40880,185,78,34,10.5,1,1
23050,169,79,35,14.5,0,1
27600,170,74,32,11.5,1,1
24002,178,104,59,10.5,1,1
26498,162,75,53,11,0,1
18000,160,68,57,14.5,0,1
19040,160,62,38,12,0,1
30400,173,65,40,12,1,1
27600,193,93,42,11.5,1,1
18000,170,58,47,10,0,1
41250,178,95,37,10,1,1
37824,180,92,49,11.5,1,0
19200,162,70,52,10.5,0,0
38900,180,105,45,10.5,1,1
51300,182,84,41,16,1,1
37000,185,95,49,12,1,1
22700,165,56,51,10.5,0,1
23580,163,60,28,16,0,1
39000,176,117,52,10.5,1,0
25300,168,67,59,11.5,0,0
36060,164,57,48,11,0,0
15000,183,89,47,11.5,1,0
15300,154,54,42,11.5,0,0
21070,190,102,41,10.5,1,0
18900,182,77,35,10.5,1,1
22800,168,60,24,11.5,0,1
29600,180,78,22,11.5,1,0
32932,178,81,47,11,1,1
33208,178,98,48,11.5,1,1
64100,168,80,33,10.5,1,1
34380,168,63,28,11.5,0,1
36000,192,100,32,18,1,1
44600,172,70,58,14,1,1
27300,165,72,56,12,0,1
34800,185,90,49,11.5,1,1
42800,178,95,48,10.5,1,0
48663,175,100,40,11.5,1,1
49600,176,90,38,11.5,1,1
27640,160,105,53,15,0,1
51145,182,82,37,10.5,1,1
15480,167,75,63,9,0,0
24000,170,90,51,9,1,1
26401,168,72,42,9,0,1
18400,175,80,21,13.5,1,0
28650,172,79,58,11.5,1,1
34680,167,70,55,13,0,1
34670,164,78,46,18,0,0
50000,186,100,45,11.5,1,1
17600,160,62,46,15,0,1
16950,167,69,31,15,1,1
130000,175,79,63,18,1,1
41051,179,72,42,15,1,1
33600,178,120,30,11.5,1,1
30000,180,70,57,14.5,1,0
22700,160,70,58,7,0,1
28620,186,84,32,10,1,0
28800,160,59,37,12,0,0
34000,178,81,36,10.5,1,1
27150,167,80,29,10,0,1
48000,182,95,47,12,1,0
27800,176,80,46,11.5,0,0
26400,174,93,62,11.5,1,1
38400,167,53,58,11.5,0,1
64900,184,100,47,18,1,1
54061,176,79,61,16,1,1
45600,156,57,60,18,0,1
43500,168,53,33,18,0,0
32040,171,77,37,15,1,0
59495,172,66,41,12,1,0
37100,181,95,40,12,1,1
22900,180,84,27,10,1,0
34169,164,65,44,15,0,0
30300,182,90,43,12,1,1
23300,171,71,56,10,1,1
12500,170,57,30,18,0,0
155450,174,78,52,18,1,1
37600,172,78,35,9,1,1
24000,180,82,57,10,1,1
29200,174,85,36,14,1,1
31200,175,86,28,10.5,1,1
31200,170,65,39,11.5,1,1
16800,158,64,30,10.5,0,1
40000,170,70,33,9,1,1
45600,169,71,62,16,1,0
151200,193,80,45,18,1,1
36200,168,68,42,12,0,0
38000,186,82,37,12,1,0
63300,185,93,45,12,1,0
36000,178,90,44,12,1,1
27700,174,65,40,11.5,0,1
24000,175,70,42,10.5,1,1
63400,182,82,49,15,1,1
13400,166,65,49,11.5,0,1
44370,179,68,46,13,1,1
24044,188,104,41,10.5,1,1
25200,164,82,39,15,0,1
56500,182,72,39,18,1,1
87000,169,69,47,15,1,1
55400,184,92,34,10.5,1,1
30000,180,76,52,11.5,1,1
19200,178,78,23,10.5,1,0
51260,191,104,56,11,1,1
30000,174,87,36,12,1,0
21750,170,86,53,10.5,1,1
46900,180,72,38,10.5,1,1
32000,180,72,45,18,1,0
35800,190,96,27,11.5,1,1
12650,176,92,53,11,1,1
18400,164,75,51,10.5,0,1
39200,185,88,49,18,1,1
31040,167,60,57,11,1,1
23300,170,71,46,12,0,0
16202,160,70,53,14.5,0,0
24947,160,55,25,12,0,0
20200,175,76,55,11.5,1,1
31100,174,77,38,10.5,1,1
31900,175,100,57,10.5,1,1
36400,185,91,32,10,1,1
51600,183,94,50,11.5,1,1
35635,168,83,45,11.5,0,1
26900,172,62,22,10.5,0,0
37400,172,86,33,11,1,1
30654,180,89,34,11.5,1,1
324755,164,82,59,15,1,1
50700,186,89,38,11,1,1
44661,180,104,52,12,1,1
24200,180,89,50,10.5,1,1
42000,168,78,40,18,1,1
22620,180,102,37,12,1,1
32400,158,73,46,18,0,1
50960,176,82,48,9,1,1
31000,176,88,41,14,1,1
26700,174,70,38,11.5,0,1
40600,194,102,41,10.5,1,1
21800,164,70,41,10.5,0,1
31200,170,72,42,11.5,1,1
27760,166,75,46,10.5,1,1
24550,150,71,61,11.5,0,1
22857,165,57,28,14.5,0,0
26300,181,95,27,12,0,1
16274,187,84,30,14.5,1,1
18600,168,67,36,13,0,1
43220,180,90,28,16,1,1
30310,177,120,44,10.5,0,1
21996,178,70,49,15,1,1
42033,175,78,28,18,1,0
168000,170,70,53,18,0,0
99500,179,74,56,18,1,0
18300,170,75,61,13,1,1
23680,178,80,50,12,1,1
32100,168,70,57,11.5,1,0
36600,180,84,48,11.5,1,1
25200,177,84,48,14,1,1
15660,170,65,38,10.5,0,1
23700,182,88,32,10.5,1,1
42700,169,95,58,15,0,0
26400,164,80,56,11,1,1
38242,180,85,41,10.5,1,0
32460,175,82,51,12,1,1
14250,152,55,54,15,0,1
23840,171,62,54,15,0,0
33400,173,88,43,10.5,1,1
15300,160,53,44,11.5,0,1
40800,172,60,34,18,0,0
33480,178,74,45,15,1,1
18800,168,57,31,12,0,1
34800,176,80,34,11.5,1,1
31600,178,86,30,10,1,1
39000,178,95,53,10.5,1,1
20200,160,66,55,11.5,0,1
18000,185,78,57,16,1,0
25080,178,85,38,7,1,1
24420,163,55,31,9,0,1
14604,170,64,39,7,0,0
92813,172,76,51,18,1,1
27400,160,60,55,13,0,1
29700,160,83,47,11.5,0,0
29750,187,93,48,10.5,1,0
16800,182,83,40,11,1,0
33400,175,78,45,10.5,1,1
20406,172,85,45,10.5,1,1
15936,167,60,45,11,0,1
21900,172,94,59,11,1,1
14400,168,82,57,14,0,1
18000,168,60,41,10.5,1,1
53118,173,76,42,15,1,0
29100,174,75,51,9,1,1
44743,178,83,45,15,1,0
17300,170,69,44,11.5,0,0
43398,176,88,63,18,1,1
34000,169,63,56,16,0,1
108800,179,78,47,18,1,1
54000,169,66,47,18,0,1
30000,166,80,59,18,0,1
63000,178,80,60,18,1,1
84000,186,95,44,11.5,1,1
37160,167,67,41,11.5,0,1
64524,175,75,53,18,1,1
39872,160,60,53,16,0,1
55800,183,92,44,18,0,1
53300,190,95,48,18,1,1
48000,166,65,51,18,0,1
24000,170,61,28,16,0,0
41700,187,81,26,16,1,1
72000,165,60,52,18,0,1
45380,170,73,53,15,1,1
46100,163,60,51,18,0,1
22480,190,80,26,11.5,1,0
20816,170,59,26,11.5,0,0
110000,185,85,45,18,1,1
60400,170,62,41,18,0,1
37200,181,69,48,18,1,1
58800,178,65,45,11.5,0,1
85800,178,76,56,18,1,1
61200,163,46,54,18,0,1
42000,183,85,58,18,1,1
36000,171,65,58,18,0,1
60000,172,62,40,12,0,0
120000,184,82,40,11.5,1,0
85000,183,92,50,13,1,0
30000,166,90,53,13,0,0
90500,195,100,45,18,1,1
240000,176,68,38,18,1,0
51600,168,75,47,15,0,0
39096,161,77,50,18,0,0
70400,186,85,47,17,1,0
39000,178,70,30,12,1,0
24480,175,61,33,11,1,0
200550,186,86,50,18,1,1
57600,179,85,62,18,0,1
104000,182,86,61,18,1,1
72000,165,62,53,18,0,0
43370,167,71,49,18,0,1
57800,169,75,57,15,1,1
108200,178,102,59,18,1,1
39236,168,63,53,18,0,1
41708,156,52,52,13,0,1
49655,160,57,58,18,0,1
71400,185,120,59,18,1,1
42300,187,83,58,18,1,0
48000,170,75,61,15,1,1
131000,165,65,59,10,0,1
62580,172,72,52,18,1,0
48000,172,80,60,18,1,1
40240,171,56,47,11.5,0,1
40240,172,75,51,14.5,1,1
60000,186,95,63,18,1,1
38400,179,72,44,14.5,0,1
43200,185,72,33,18,1,1
56000,174,60,64,10.5,1,1
27000,162,58,56,11.5,0,1
42000,165,67,57,11.5,0,0
39826,167,68,46,11.5,0,1
81000,177,95,52,18,1,1
25255,166,85,40,11,1,0
107500,173,82,57,14,1,1
69575,163,55,55,11.5,0,1
72000,165,58,48,18,0,1
45140,165,60,64,18,0,1
48656,176,140,61,18,1,1
18000,168,60,57,15,0,1
30000,165,60,31,16,0,0
300000,167,66,57,18,0,1
38400,175,83,44,12,1,1
19700,167,64,42,12,0,1
57000,180,77,53,18,1,1
34860,170,77,52,18,0,1
52956,194,130,51,15,1,0
74722,160,62,49,18,0,0
34600,170,89,46,16,0,1
72000,193,94,48,18,1,1
66000,169,62,47,18,0,1
61250,164,69,54,18,0,0
53000,183,93,55,18,1,1
34250,174,70,54,18,0,1
39618,166,52,43,18,0,1
48600,183,87,43,18,1,1
66000,182,83,55,18,1,0
52100,170,81,57,14,1,1
27550,160,52,55,12,0,1
75940,174,74,41,13,1,0
29800,154,63,54,11.5,0,0
62789,172,80,58,18,1,1
46400,174,87,50,16,1,1
84000,175,99,43,18,1,1
44950,171,71,59,18,1,1
58000,158,65,59,18,0,1
51111,185,72,43,18,1,1
85840,180,105,42,18,0,1
280000,178,77,52,11.5,1,1
30050,178,79,59,12,1,1
57102,166,59,62,18,0,1
67200,180,72,58,15,1,1
41200,176,80,52,18,0,1
101378,187,89,62,11.5,1,1
132000,187,104,58,18,1,1
101650,190,90,45,16,1,1
89750,182,80,51,15,1,1
32640,162,60,56,10.5,0,1
120000,162,68,60,14.5,0,0
98880,184,80,34,18,1,1
74980,182,104,53,18,1,1
75000,177,85,55,15,1,1
84000,176,73,56,18,1,1
81000,172,73,52,18,0,0
86400,184,105,55,18,1,0
126000,180,92,54,16,1,1
45650,176,80,52,18,0,1
51593,180,82,59,18,1,1
37200,181,91,47,11,1,1
34850,174,83,46,18,0,1
21600,179,85,60,10.5,0,1
59000,178,61,50,13,1,1
24000,161,74,47,13,0,1
45950,163,62,51,11.5,0,1
48040,180,87,57,18,1,1
73000,179,85,57,18,1,1
26401,165,70,57,18,0,1
55000,185,96,51,16,1,1
24400,169,68,50,16,0,1
86200,174,63,40,11.5,0,0
80004,180,88,44,16,1,0
69600,172,77,63,18,1,1
84000,169,57,60,18,0,1
50451,181,95,57,18,1,0
47700,169,69,42,13,0,0
300000,178,102,57,11,1,1
63550,193,91,58,18,1,1
49902,175,63,51,18,0,1
147300,182,89,64,18,1,1
56500,187,109,50,12,1,1
52750,167,78,47,12,0,1
44484,156,55,62,16,0,1
74054,185,78,49,18,1,1
28000,160,70,52,18,0,1
168000,180,67,58,13,1,1
50500,168,58,43,11.5,0,1
26660,160,70,26,11.5,0,0
42980,179,88,29,10.5,1,0
15385,169,69,31,18,0,0
38210,191,93,33,16,1,0
62400,177,64,56,18,0,0
60000,186,105,62,16,1,1
81666,180,98,60,8.5,1,0
38420,163,59,55,11.5,0,0
61971,176,112,52,15,0,1
28800,186,86,54,11.5,1,1
48750,183,93,55,15,1,0
39600,160,64,64,18,0,1
300000,184,82,55,18,1,1
36000,176,71,44,18,1,0
32400,185,74,45,18,1,0
60000,169,71,48,11.5,1,1
18800,165,60,28,18,0,1
31850,173,73,34,11.5,1,1
52200,186,89,56,11.5,1,1
50972,170,88,63,11.5,1,1
29092,174,80,29,16,0,0
54000,167,68,57,16,0,1
103501,192,107,54,18,1,1
50243,164,57,52,18,0,1
148000,180,81,52,18,1,1
66200,182,86,58,11.5,1,1
23400,178,86,57,10.5,0,1
68400,182,90,58,15,1,0
40974,163,57,54,10,0,0
20400,163,48,40,18,0,1
72000,177,82,42,14.5,1,1
67600,165,78,53,14.5,0,1
144000,185,95,42,14,1,1
22752,188,98,41,13.5,0,1
79740,184,115,46,14.5,1,0
33800,165,59,38,13.5,0,0
240000,180,85,49,15,1,1
144000,192,95,43,17,1,0
47628,177,64,61,15,1,0
49950,174,66,57,18,1,1
60000,169,78,48,15,0,1
37000,175,92,57,11.5,1,1
77100,165,60,55,10.5,0,1
40800,180,115,50,18,0,1
55081,165,95,51,18,1,1
98000,173,75,60,17,1,0
72000,172,84,50,18,1,1
38400,169,100,56,18,0,1
49800,185,108,59,18,1,1
43200,175,86,55,13.5,1,1
40800,170,88,55,14.5,0,1
60176,182,98,55,15,1,1
35600,170,79,54,12,0,1
36700,187,87,29,14.5,1,0
34400,164,58,29,11.5,0,0
318000,182,72,55,18,1,0
47364,160,70,57,18,0,1
37008,167,55,37,18,0,1
41400,180,78,39,10.5,1,1
137000,186,86,43,16,1,1
87360,175,73,39,13,0,1
81140,185,140,51,18,1,1
17380,171,103,49,11.5,0,1
28300,180,84,50,11.5,1,1
54420,164,98,44,16,0,1
28900,152,50,50,9,0,1
54000,181,93,45,18,1,1
84000,174,65,41,18,0,1
90100,180,92,57,18,1,0
135469,185,100,56,15,1,1
31200,166,61,54,18,0,1
19200,174,62,25,11.5,0,0
67600,183,97,57,11.5,1,1
52400,170,83,57,13,0,1
180000,165,57,50,18,0,0
69900,187,122,55,13,1,1
58400,164,58,54,18,0,1
37200,180,78,28,18,1,0
99850,174,69,47,18,1,1
34680,165,63,43,12,0,1
66000,171,73,52,18,1,1
67500,162,78,49,18,0,1
42480,176,76,50,18,1,1
38400,163,88,45,18,0,1
19400,163,58,22,13,0,0
38101,158,63,55,18,0,1
46250,158,55,33,16,0,0
120000,189,120,39,11.5,1,1
16450,169,80,38,11.5,0,1
18756,179,115,47,11.5,0,1
105432,187,116,48,13,1,1
120000,182,99,44,18,1,1
106000,169,78,59,18,1,1
65200,170,85,61,11.5,1,1
36000,150,53,61,15,0,1
72000,179,75,58,14,1,1
105880,168,95,48,11.5,1,1
41316,174,82,51,14,1,1
60005,168,70,48,15,0,1
151200,179,82,63,14.5,1,0
61000,172,78,62,18,1,1
60800,169,100,60,11.5,1,1
46725,165,72,56,10.5,0,1
46020,190,80,29,14.5,1,0
34500,156,50,46,18,0,1
73100,174,90,60,12,1,1
84000,183,90,48,17,1,1
99400,180,78,59,11,1,1
25900,168,59,28,14,0,0
26400,157,55,57,18,0,1
64608,172,68,55,18,1,1
56700,184,78,51,10.5,1,0
37200,185,90,52,10.5,1,1
60200,174,89,50,11.5,0,1
92441,188,86,59,18,1,1
74400,168,76,54,18,0,0
240000,180,77,52,18,1,1
144000,186,85,47,13.5,1,1
86000,175,105,55,18,1,1
57600,178,83,50,13.5,1,0
42000,172,69,47,16,0,1
28950,184,90,46,10.5,1,1
90000,186,85,36,16,1,0
50000,180,78,44,14.5,1,1
36000,168,65,36,15,0,1
56250,172,73,61,18,1,1
42700,181,92,41,15,1,1
81800,182,74,61,14,1,1
51860,154,56,58,16,0,1
108000,180,90,57,15,1,1
57800,187,92,57,15,1,1
78000,180,81,49,18,1,0
46000,168,59,43,14,0,0
54200,197,125,55,14.5,1,1
37150,170,74,50,18,0,1
240000,168,81,50,18,1,1
107391,190,165,54,14,1,1
49200,182,102,55,16,1,1
44260,174,65,53,16,0,1
63180,175,65,47,16,1,0
112100,185,90,52,11.5,1,1
120000,186,135,49,12,1,1
68760,162,63,63,15,0,1
51850,182,85,58,18,1,1
25992,170,59,23,12,0,0
180000,199,107,46,18,1,1
30120,171,52,44,18,0,1
48000,165,55,31,16,0,0
131219,182,90,64,11.5,1,1
19200,173,72,51,16,0,1
144000,186,119,56,10.5,1,1
84117,175,105,33,12,1,1
13560,169,124,35,14,0,1
13992,169,66,50,15,0,1
206000,187,81,50,13.5,1,1
52400,164,71,53,18,1,1
53457,164,69,59,10.5,0,1
107500,180,85,53,18,1,1
63550,186,89,59,18,1,1
67350,174,74,64,18,1,1
